Middl	DWID	Sex	Age	RaceName	CountyName 
5599693	174064664	M	30	Caucasian	Wake
5599879	174064850	F	33	Caucasian	Durham
5600915	174065886	F	41	Caucasian	Wake
5601250	174066221	F	39	Caucasian	Wake
5602899	174067870	F	67	Caucasian	Johnston
5603840	174068811	F	46	Caucasian	Wake
5604087	174069058	M	34	Caucasian	Wake
5606282	174071253	F	60	Caucasian	Brunswick
5607087	174072058	F	51	Hispanic	Wake
5616113	174081084	M	33	Caucasian	Mecklenburg
5635262	174100233	M	66	Caucasian	Watauga
5636946	174101917	F	57	Caucasian	Watauga
5642877	174107848	F	49	Caucasian	Watauga
5646619	174111590	F	35	Caucasian	Watauga
5651380	174116351	F	71	Caucasian	Watauga
5655978	174120949	F	36	Caucasian	Watauga
5657795	174122766	F	30	Caucasian	Wake
5662919	174127890	F	52	Caucasian	Watauga
5663558	174128529	F	67	Caucasian	Watauga
5663643	174128614	F	40	Caucasian	Watauga
5682618	174147589	M	79	Black	Wayne
5714693	174179664	F	29	Black	Wayne
5718166	174183137	M	64	Caucasian	Wayne
5727406	174192377	F	29	Black	Wayne
5750605	174215576	F	65	Caucasian	Wilkes
5761275	174226246	F	63	Caucasian	Wilkes
5767344	174232315	M	36	Caucasian	Wilkes
5784613	174249584	F	43	Black	Wilson
5800843	174265814	M	59	Caucasian	Wilson
4888979	173353950	M	51	Caucasian	Orange
4889053	173354024	F	47	Caucasian	Orange
4889062	173354033	M	49	Caucasian	Orange
4889486	173354457	F	62	Caucasian	Orange
4889759	173354730	F	73	Caucasian	Orange
4889791	173354762	F	91	Caucasian	Orange
4889793	173354764	M	57	Asian	Orange
4889901	173354872	F	56	Caucasian	Orange
4890358	173355329	F	51	Caucasian	Orange
4890796	173355767	F	63	Caucasian	Chatham
4890799	173355770	M	70	Caucasian	Orange
4890891	173355862	F	48	Caucasian	Alamance
4890954	173355925	F	56	Caucasian	Orange
4891471	173356442	F	69	Caucasian	Orange
4891723	173356694	F	63	Caucasian	Orange
4891780	173356751	F	61	Caucasian	Orange
4892060	173357031	F	51	Caucasian	Orange
4892383	173357354	F	65	Caucasian	Orange
4892761	173357732	F	55	Caucasian	Orange
4892877	173357848	M	53	Caucasian	Orange
4893527	173358498	M	60	Caucasian	Orange
4893689	173358660	F	59	Middle Eastern	Orange
10432213	287101030	F	66	Black	Mecklenburg
10442308	343693547	M	37	Black	Wake
10442335	343755129	F	42	Caucasian	Orange
10456892	362830204	F	60	Caucasian	Cabarrus
10459393	362834326	F	47	Caucasian	Orange
10462260	362839178	F	30	Caucasian	Cumberland
10463116	362840635	F	38	Black	Cumberland
10476699	362856637	F	33	Asian	Buncombe
10489113	362869476	F	24	Caucasian	Mecklenburg
10497641	362878385	F	32	Caucasian	Pender
10500192	362881051	F	54	Black	Guilford
10500203	362881062	F	60	Caucasian	Randolph
10504824	362885850	F	68	Caucasian	Surry
10509365	362890578	F	24	Caucasian	Wake
10519880	365109189	F	44	Black	Guilford
10521839	365524435	F	67	Caucasian	Union
10530734	365533419	F	68	Caucasian	Alexander
10537240	365540008	F	59	Black	Cumberland
10542511	365545321	F	72	Caucasian	Durham
10547016	365554742	F	69	Black	Forsyth
10563502	365583812	F	62	Caucasian	Guilford
10574761	365595651	F	65	Caucasian	Macon
10579367	365600426	F	64	Caucasian	Mecklenburg
10613619	365635262	F	62	Caucasian	Wake
10626785	365648637	F	43	Caucasian	Watauga
10630699	72066325	F	42	Caucasian	Orange
10637870	15930427	F	55	Black	Mecklenburg
10639257	48048663	F	56	Caucasian	Jackson
10642440	18932011	M	56	Caucasian	Wake
10644485	39244604	F	77	Caucasian	Wake
10647297	33391317	F	39	Caucasian	Wake
10647515	63119644	M	48	Caucasian	Cabarrus
10648250	39914983	F	37	Caucasian	Guilford
10657080	25521819	F	53	Native American	Haywood
10657839	36864830	M	81	Caucasian	Craven
10660403	69858608	F	83	Caucasian	Forsyth
10661446	41541743	F	56	Hispanic	Wake
10662321	9054140	F	64	Caucasian	Buncombe
10678154	96223474	F	44	Caucasian	New Hanover
10684414	167611342	F	66	Caucasian	Guilford
10718182	195557766	M	68	Caucasian	Durham
10718570	288659057	M	51	Caucasian	Mecklenburg
10747487	378120896	F	65	Caucasian	Brunswick
10752501	378125912	F	23	Caucasian	Buncombe
10754038	378127452	F	26	Caucasian	Pitt
10755487	378128901	F	42	Caucasian	Cabarrus
10766091	378139509	M	23	Black	Cumberland
10766842	378140262	F	23	Caucasian	Cumberland
10789534	378163283	F	23	Black	Guilford
10798680	49099972	F	64	Caucasian	Jackson
10825167	378198933	F	50	Caucasian	Onslow
10846133	378219919	F	53	Black	Union
10849041	378222831	F	69	Caucasian	Wake
10851998	378225793	M	23	Caucasian	Wake
10856115	378229918	F	26	Caucasian	Wake
10856241	378230044	F	59	Caucasian	Wake
10866380	41542080	M	74	Caucasian	Buncombe
10899699	378273532	F	23	Caucasian	New Hanover
10902930	378276763	F	69	Caucasian	Orange
10913236	19954321	F	68	Caucasian	Wake
10920766	27079697	F	45	Caucasian	Rowan
10922148	15362258	F	67	Caucasian	Mecklenburg
10923201	30868951	F	61	Caucasian	Caswell
10923239	31526383	M	58	Caucasian	Brunswick
10925786	77049166	F	37	Caucasian	Pitt
10926383	113741447	F	26	Caucasian	Forsyth
10926623	143716549	F	43	Caucasian	Wake
10931930	253125594	F	55	Caucasian	Buncombe
10934526	238929231	F	63	Caucasian	Camden
10935512	240580470	F	63	Caucasian	Mecklenburg
4869535	173334506	F	63	Caucasian	Orange
4869606	173334577	F	57	Caucasian	Orange
4869671	173334642	F	66	Caucasian	Orange
4869917	173334888	F	62	Caucasian	Chatham
4870014	173334985	F	63	Caucasian	Orange
4870037	173335008	F	62	Caucasian	Orange
4870094	173335065	F	66	Caucasian	Chatham
4870219	173335190	F	53	Caucasian	Orange
4870244	173335215	M	81	Caucasian	Orange
4870518	173335489	F	70	Caucasian	Chatham
4870607	173335578	F	69	Caucasian	Orange
4870733	173335704	F	60	Caucasian	Orange
4870823	173335794	M	61	Caucasian	Orange
4871050	173336021	F	59	Caucasian	Orange
4871260	173336231	F	71	Caucasian	Orange
4871355	173336326	F	60	Caucasian	Orange
4871436	173336407	F	60	Caucasian	Orange
4871570	173336541	F	54	Caucasian	Orange
4871673	173336644	F	69	Caucasian	Orange
4871889	173336860	F	68	Caucasian	Orange
4872123	173337094	F	60	Caucasian	Carteret
4872136	173337107	F	55	Caucasian	Orange
4872270	173337241	F	65	Caucasian	Orange
4872433	173337404	F	65	Caucasian	Durham
4872585	173337556	F	63	Caucasian	Orange
4872661	173337632	F	64	Caucasian	Orange
4872716	173337687	M	62	Caucasian	Orange
4872905	173337876	F	71	Caucasian	Orange
4872913	173337884	F	61	Caucasian	Orange
4872942	173337913	F	60	Caucasian	Orange
4873007	173337978	M	78	Caucasian	Orange
4873333	173338304	F	53	Caucasian	Orange
4873484	173338455	M	67	Caucasian	Orange
9867562	339222558	F	25	Caucasian	Watauga
9880339	339237133	M	54	Caucasian	Buncombe
9881979	339239453	F	29	Asian	Orange
9893521	339251962	F	25	Caucasian	Forsyth
9895340	339252762	F	35	Caucasian	Henderson
9897810	339255651	F	41	Caucasian	Guilford
9902141	339261350	F	59	Caucasian	Gaston
9916221	339272424	F	40	Caucasian	Mecklenburg
9938292	339299260	M	45	Hispanic	Orange
9945659	339308154	F	66	Caucasian	Johnston
9947259	339309390	F	71	Caucasian	Mecklenburg
9950716	344039651	F	47	Black	Guilford
9951390	347971342	F	24	Caucasian	Wake
9953118	349417061	F	41	Caucasian	Mecklenburg
9980447	349477785	F	70	Caucasian	Mecklenburg
9981915	349483272	F	54	Caucasian	Orange
9984676	349491850	M	31	Caucasian	Franklin
9986295	349500633	M	24	Caucasian	Wake
9986539	349501869	F	62	Caucasian	Mecklenburg
10016124	353054544	F	29	Caucasian	Buncombe
10029720	353068907	F	24	Caucasian	Guilford
10042861	12899504	F	36	Caucasian	Wake
10043156	21699424	F	61	Caucasian	Moore
10044156	35954726	F	62	Caucasian	Beaufort
10045336	46017590	F	74	Caucasian	Buncombe
9163489	319866951	F	25	Caucasian	Johnston
9167739	319871024	F	27	Black	Wake
9172100	319876501	F	32	Hispanic	Wake
9187555	2890226	F	60	Caucasian	Wake
9187919	4909110	F	64	Caucasian	Brunswick
9188444	7739364	F	39	Caucasian	Wake
9189075	18796406	M	68	Caucasian	Brunswick
9190008	30183628	M	72	Caucasian	Rowan
9190082	30375951	M	43	Caucasian	Durham
9190347	31409013	F	31	Caucasian	Lee
5533105	173998076	F	47	Caucasian	Bladen
5535212	174000183	F	33	Caucasian	Bladen
5544854	174009825	F	44	Caucasian	Union
5544882	174009853	F	53	Caucasian	Union
5546659	174011630	F	44	Caucasian	Union
5578585	174043556	F	50	Caucasian	Chatham
5592413	174057384	F	63	Caucasian	Wake
5592542	174057513	F	60	Caucasian	Forsyth
5593617	174058588	F	27	Caucasian	Orange
5594251	174059222	F	31	Caucasian	Wake
5596954	174061925	F	37	Caucasian	Wake
5600493	174065464	F	56	Caucasian	Wake
5601728	174066699	F	65	Caucasian	Wake
5601975	174066946	F	37	Caucasian	Johnston
5603019	174067990	F	46	Caucasian	Wake
5603208	174068179	M	35	Caucasian	Wake
5603949	174068920	M	29	Caucasian	Wake
5607733	174072704	F	66	Caucasian	Watauga
5614621	174079592	M	37	Caucasian	Warren
5616744	174081715	F	67	Caucasian	Warren
5617563	174082534	F	53	Caucasian	Warren
5618052	174083023	F	54	Black	Warren
5621022	174085993	F	44	Caucasian	Warren
5640671	174105642	F	52	Caucasian	Watauga
5642848	174107819	F	62	Caucasian	Haywood
5643975	174108946	F	61	Caucasian	Watauga
5649366	174114337	F	56	Caucasian	Watauga
5650221	174115192	F	38	Caucasian	Watauga
5657682	174122653	F	37	Caucasian	Wilkes
5663017	174127988	F	77	Caucasian	Watauga
5684421	174149392	F	79	Caucasian	Wayne
5685861	174150832	F	74	Caucasian	Wayne
5690538	174155509	F	59	Caucasian	Wayne
5692215	174157186	F	81	Caucasian	Wayne
5696595	174161566	M	66	Caucasian	Wayne
5705733	174170704	F	41	Caucasian	Lenoir
5710794	174175765	F	30	Black	Wayne
5713359	174178330	M	30	Black	Wayne
5718031	174183002	F	50	Caucasian	Wayne
5729030	174194001	F	68	Caucasian	Forsyth
5738894	174203865	F	53	Caucasian	Wilkes
5755306	174220277	F	60	Caucasian	Wilkes
5757716	174222687	F	77	Black	Wilkes
5762062	174227033	F	68	Caucasian	Wilkes
5762139	174227110	F	28	Caucasian	Wilkes
5763914	174228885	F	46	Caucasian	Wilkes
5781755	174246726	F	61	Black	Wilson
5784325	174249296	M	42	Caucasian	Nash
5786287	174251258	M	74	Black	Wilson
5786448	174251419	F	70	Black	Wilson
5789572	174254543	F	51	Black	Wilson
5807741	174272712	F	29	Caucasian	Guilford
5816034	174281005	M	37	Caucasian	Wilson
5864663	204288710	F	32	Caucasian	Swain
5867914	216035957	F	51	Caucasian	Orange
5873055	229253503	F	40	Caucasian	Gaston
6072383	231663064	M	26	Caucasian	Cleveland
6132269	231722950	F	27	Caucasian	Wake
6196320	231787001	F	65	Caucasian	Wake
6248766	231839447	M	53	Black	Buncombe
6256379	231847060	F	68	Caucasian	Halifax
6258262	231848943	F	72	Caucasian	Forsyth
6270711	231861392	F	40	Caucasian	Durham
6299102	231889783	M	66	Caucasian	Gaston
6368252	231958933	M	38	Caucasian	Buncombe
6383532	231974213	F	62	Caucasian	Wake
6388585	231979266	F	69	Caucasian	Wake
6494599	232085280	F	27	Black	Orange
6517052	232107733	F	53	Asian	Mecklenburg
6549165	232139846	F	57	Black	Wake
11727723	31978141	F	58	Caucasian	Brunswick
11728149	2101697	F	50	Black	Orange
11728699	9472838	M	58	Black	Mecklenburg
11730450	31218825	M	40	Caucasian	Brunswick
11730999	41206142	F	66	Caucasian	Henderson
11731007	41215700	F	74	Caucasian	Madison
11736969	46002990	F	58	Caucasian	Clay
11737341	41031784	F	65	Caucasian	Buncombe
11739827	47305062	F	68	Caucasian	Haywood
11740338	69843958	F	68	Black	Halifax
11740754	70522347	M	62	Caucasian	New Hanover
10045986	51505559	F	41	Caucasian	Davidson
10046721	70804161	M	67	Caucasian	Pitt
10046896	72085789	F	43	Caucasian	Mecklenburg
10048042	104414452	F	41	Caucasian	Wake
10049485	145125735	F	66	Caucasian	Rowan
10050148	168572630	F	44	Caucasian	Wilson
10050208	168993937	F	56	Caucasian	Mecklenburg
10050778	183704041	F	56	Caucasian	Wake
10051179	199064507	F	57	Caucasian	Buncombe
10052558	240374565	F	47	Caucasian	Chatham
10055621	343854959	F	54	Caucasian	Wake
10058441	354951155	F	48	Caucasian	Mecklenburg
10068712	355177117	M	56	Black	Guilford
10077691	355382652	M	32	Caucasian	Guilford
10080321	355387656	M	58	Black	Wake
10093218	357188496	F	24	Caucasian	Rowan
10098959	357199417	F	65	Caucasian	Chatham
10119761	357235813	F	27	Caucasian	Franklin
10124630	357244014	F	38	Black	Forsyth
10125430	357245423	F	48	Caucasian	Guilford
10128545	357250842	F	24	Caucasian	Guilford
10150393	357285803	F	47	Caucasian	Mecklenburg
10152100	357288445	M	32	Black	Mecklenburg
10163127	357306431	F	51	Caucasian	Wake
10163718	357307409	F	57	Caucasian	Chatham
10171735	357320350	F	26	Native American	Robeson
10181039	357335583	F	68	Caucasian	Brunswick
10181185	357335865	F	70	Caucasian	Wake
10182768	357338421	M	37	Caucasian	Wake
10196599	14080448	F	41	Caucasian	Wake
10199359	343528061	M	26	Black	Martin
10236935	356983322	F	43	Caucasian	New Hanover
10242501	353284065	M	34	Caucasian	Wayne
10249118	358635813	F	68	Caucasian	Dare
4920300	173385271	M	66	Caucasian	Orange
4920388	173385359	M	31	Caucasian	Orange
4921182	173386153	F	57	Caucasian	Orange
4921316	173386287	F	36	Caucasian	Durham
4921789	173386760	M	66	Caucasian	Orange
4922377	173387348	M	72	Caucasian	Orange
4922912	173387883	F	28	Hispanic	Orange
4922968	173387939	F	35	Hispanic	Buncombe
4923020	173387991	F	41	Caucasian	Chatham
4923238	173388209	F	37	Caucasian	Orange
4923721	173388692	F	49	Caucasian	Orange
4925903	173390874	F	34	Caucasian	Chatham
4926339	173391310	F	53	Caucasian	Orange
4926670	173391641	M	46	Caucasian	Orange
4926858	173391829	F	52	Caucasian	Alamance
4927368	173392339	F	52	Caucasian	Orange
4929592	173394563	F	51	Black	Orange
4929763	173394734	F	28	Black	Orange
4935290	173400261	M	53	Caucasian	Orange
4935613	173400584	M	51	Caucasian	Wake
4937952	173402923	F	47	Caucasian	Wake
4938028	173402999	F	77	Caucasian	Orange
4939068	173404039	M	73	Caucasian	Orange
4940610	173405581	F	50	Caucasian	Orange
4940638	173405609	F	40	Caucasian	Chatham
4941163	173406134	F	27	Caucasian	Orange
4942133	173407104	M	70	Caucasian	Orange
4943659	173408630	F	41	Caucasian	Orange
4947468	173412439	F	47	Caucasian	Orange
4947894	173412865	M	38	Caucasian	Orange
4961294	173426265	F	69	Caucasian	Beaufort
4963196	173428167	F	66	Caucasian	Beaufort
4970193	173435164	F	43	Caucasian	Beaufort
4975364	173440335	F	81	Caucasian	Beaufort
4978417	173443388	M	73	Caucasian	Beaufort
4978727	173443698	F	74	Caucasian	Beaufort
4979337	173444308	F	65	Caucasian	Beaufort
4980880	173445851	F	67	Caucasian	Beaufort
4982216	173447187	F	68	Caucasian	Beaufort
4983195	173448166	F	74	Caucasian	Beaufort
11427402	390429918	F	46	Caucasian	Randolph
11443581	390463179	M	30	Caucasian	Rowan
11489535	400067672	F	34	Caucasian	Buncombe
11501462	400081601	F	22	Caucasian	Franklin
11510148	400091802	M	22	Caucasian	Madison
11524670	400108356	F	22	Caucasian	Randolph
11532661	400116574	F	25	Caucasian	Wake
11540628	400142307	F	78	Caucasian	Brunswick
11541147	400143179	F	66	Caucasian	Davidson
11544816	25173764	F	71	Caucasian	Brunswick
11549158	308433460	F	66	Hispanic	Rowan
11567702	402753298	F	48	Caucasian	Guilford
11577133	402764088	M	63	Caucasian	New Hanover
11601244	15106793	F	67	Caucasian	Johnston
11601433	17418102	M	66	Black	Forsyth
10926176	108643794	F	64	Caucasian	Buncombe
10927178	121653354	F	63	Caucasian	Brunswick
10928099	118870219	M	53	Caucasian	Iredell
10928582	166545416	F	71	Caucasian	Transylvania
10928752	214592566	F	72	Caucasian	Craven
10928952	216846426	M	61	Caucasian	Union
10930933	132176315	F	68	Caucasian	Jackson
10932506	168747641	F	32	Caucasian	Pitt
10936488	237864835	F	64	Caucasian	Iredell
10936542	238267118	F	64	Caucasian	Mecklenburg
10939761	359419250	F	37	Caucasian	New Hanover
10945100	363900300	F	22	Caucasian	Watauga
10969541	389532436	F	30	Caucasian	Guilford
11077526	388542146	M	64	Caucasian	Mecklenburg
11128320	388996737	F	81	Caucasian	Brunswick
11146551	389254636	F	71	Caucasian	Buncombe
11158968	389677459	M	67	Caucasian	Transylvania
11373704	390332038	F	44	Asian	Wake
6169046	231759727	F	67	Caucasian	Rockingham
6171236	231761917	F	52	Caucasian	Forsyth
6230024	231820705	F	51	Black	Cumberland
6281700	231872381	F	33	Caucasian	Buncombe
6284147	231874828	F	64	Caucasian	Gaston
6329611	231920292	F	29	Asian	Guilford
6439711	232030392	M	43	Caucasian	Forsyth
6460353	232051034	F	67	Caucasian	Brunswick
6472048	232062729	F	54	Caucasian	Forsyth
11448354	390474911	M	57	Caucasian	Gaston
11521581	400105107	F	41	Caucasian	Orange
11528973	400112798	F	22	Caucasian	Surry
11544625	17674590	M	69	Caucasian	Craven
11545297	37693364	F	60	Caucasian	Durham
11546376	95271285	M	65	Caucasian	Catawba
11547463	147931073	F	35	Hispanic	Durham
11549522	343751583	F	36	Caucasian	Forsyth
11593013	402781649	F	72	Caucasian	Transylvania
11605254	19288460	F	56	Caucasian	Mecklenburg
11605696	34411070	F	50	Caucasian	Durham
11607098	41001611	F	73	Caucasian	Rowan
11608313	31402737	M	61	Caucasian	Buncombe
11609891	52710208	F	33	Caucasian	Wake
11611895	46851245	F	43	Caucasian	Cumberland
11614223	71608435	M	65	Caucasian	Henderson
11616534	77247198	F	59	Caucasian	Forsyth
11618480	58736916	M	70	Caucasian	Chatham
11620541	118462067	F	65	Caucasian	Brunswick
11620651	118908786	F	77	Caucasian	Wake
11622454	161840431	F	36	Caucasian	Pitt
11632666	247997512	F	40	Caucasian	New Hanover
11638566	321316975	F	55	Caucasian	Wake
11672396	404185892	F	22	Hispanic	Wake
11674635	404160397	F	22	Caucasian	Watauga
11680884	404188248	F	23	Black	Wake
11684160	404189480	F	47	Caucasian	Wake
11692468	404165966	F	30	Caucasian	Union
11711784	404173242	F	29	Caucasian	Onslow
11725844	24233994	M	35	Caucasian	Polk
11726405	15915835	F	57	Caucasian	Durham
11726475	16556680	F	31	Caucasian	Mecklenburg
11726566	27018574	F	55	Caucasian	Ashe
11727018	30260362	F	59	Caucasian	Mecklenburg
11727264	18584108	F	66	Caucasian	Brunswick
11727440	19608503	F	52	Caucasian	Mecklenburg
11727546	20343084	F	48	Caucasian	Wake
11733217	41470976	F	69	Caucasian	Mecklenburg
11733290	41591759	F	69	Caucasian	Wake
11733701	40244484	F	38	Caucasian	Forsyth
11734941	36027313	M	60	Caucasian	Onslow
11736073	42624901	M	96	Caucasian	Forsyth
11738544	53056227	F	41	Caucasian	Guilford
11740965	57034978	F	73	Caucasian	Buncombe
11742204	70283226	F	65	Caucasian	Brunswick
11742558	65253726	F	58	Caucasian	Guilford
11744250	71240207	M	68	Caucasian	Wake
11744655	74066085	F	45	Caucasian	Wake
11745873	108997810	F	59	Caucasian	Caldwell
11746045	92150390	M	64	Caucasian	Henderson
11747705	75881194	F	62	Caucasian	Brunswick
11748255	86902704	F	57	Caucasian	Durham
11748360	87695156	M	61	Caucasian	Wake
11749840	120249440	F	58	Caucasian	Iredell
11749875	120323887	F	49	Black	Cumberland
11751499	118377273	F	65	Caucasian	Chatham
11751595	95148084	F	40	Black	Mecklenburg
11752481	121322297	F	60	Caucasian	Durham
11754692	118736846	F	76	Caucasian	Brunswick
11755099	119694773	F	55	Caucasian	Pamlico
11757836	160104921	M	32	Caucasian	Forsyth
11762110	167491379	F	52	Caucasian	Moore
11602839	5854214	F	70	Caucasian	Durham
11603799	39624547	F	49	Caucasian	Wake
11605658	34234555	F	64	Caucasian	Union
11610200	56749059	F	56	Caucasian	Stokes
11611528	42389644	F	50	Black	Wake
11616221	93693086	F	40	Asian	Harnett
11620605	118753351	F	49	Caucasian	Mecklenburg
11628625	121235560	M	53	Caucasian	Wake
11631908	104517748	F	58	Caucasian	New Hanover
11634665	206314316	F	41	Caucasian	Mecklenburg
11637189	214712073	F	70	Caucasian	Forsyth
11643664	343506095	F	22	Hispanic	Orange
11646149	363341194	F	53	Asian	Buncombe
11660683	376845822	M	49	Caucasian	Rowan
11703582	404169926	F	23	Native American	Nash
11719671	404154229	F	24	Black	Guilford
11725759	24057003	F	27	Caucasian	Mecklenburg
11726821	29800962	F	54	Caucasian	Washington
11728230	2405001	F	61	Caucasian	Chatham
11729514	35011071	F	72	Caucasian	Wake
11729604	35429465	F	60	Caucasian	Davie
11730495	31366445	F	54	Caucasian	Johnston
11730553	31566415	F	68	Caucasian	Gaston
11730686	20654073	F	59	Caucasian	Wake
11731714	42844212	F	63	Caucasian	Mecklenburg
11732835	37385873	F	64	Caucasian	Union
11732940	37594660	F	58	Caucasian	Dare
11735151	36568337	F	63	Caucasian	Henderson
11738737	54901639	F	85	Caucasian	Wake
11738973	63312517	F	70	Caucasian	Forsyth
11739381	46552724	F	45	Caucasian	Mecklenburg
11740842	70622942	F	59	Caucasian	Surry
11741141	59201862	F	55	Black	Wake
11742718	65457633	M	83	Caucasian	Buncombe
11743290	77800395	F	45	Caucasian	Union
11747478	110542507	M	65	Caucasian	Buncombe
11749860	120295260	F	45	Caucasian	Brunswick
10937511	325717868	F	48	Asian	Orange
10937971	328394554	F	66	Caucasian	Madison
10943799	339091189	F	52	Black	Scotland
10946054	374685712	F	44	Caucasian	Mecklenburg
10946333	379114279	F	55	Caucasian	Brunswick
10965749	388851766	M	43	Caucasian	Brunswick
11107844	388569162	F	33	Caucasian	Onslow
11387824	390355805	M	67	Caucasian	Madison
5807445	174272416	M	35	Native American	New Hanover
5834415	174299386	F	33	Black	Yadkin
5844441	180541353	F	48	Caucasian	Jackson
5844775	180705769	F	55	Caucasian	Mecklenburg
5848394	185731756	F	69	Caucasian	Orange
5885045	231475726	F	58	Caucasian	Randolph
5895047	231485728	F	42	Caucasian	Wake
6003839	231594520	F	44	Caucasian	Onslow
6012019	231602700	F	46	Caucasian	Wake
6115830	231706511	F	51	Caucasian	Watauga
6120259	231710940	F	70	Black	Vance
6132385	231723066	F	43	Caucasian	Wake
6152104	231742785	F	63	Caucasian	Pender
6157058	231747739	F	37	Caucasian	Avery
6169210	231759891	F	41	Black	Cabarrus
6185441	231776122	F	54	Caucasian	Guilford
6275817	231866498	M	52	Caucasian	Nash
6349345	231940026	F	39	Caucasian	Henderson
6457983	232048664	F	62	Caucasian	New Hanover
6460338	232051019	F	74	Caucasian	Craven
6461553	232052234	F	59	Caucasian	Lincoln
6485382	232076063	F	27	Caucasian	Franklin
6492153	232082834	F	57	Caucasian	Orange
6535514	232126195	F	52	Caucasian	Surry
11751217	117762312	F	66	Black	Mecklenburg
11752049	123792032	F	37	Caucasian	Rowan
11752227	120855906	F	73	Caucasian	Wake
11752288	120943577	F	58	Caucasian	Wake
11752724	89512347	F	62	Caucasian	Brunswick
11753320	114707298	F	63	Caucasian	Guilford
11753457	114978680	F	66	Caucasian	Henderson
11754062	147157127	F	75	Caucasian	Brunswick
11756210	121636244	F	66	Caucasian	Beaufort
11756362	121943244	F	54	Caucasian	Dare
11756472	122188630	F	63	Black	Mecklenburg
11759629	163473157	F	69	Caucasian	Jackson
11761190	169960445	F	33	Caucasian	Buncombe
11762934	168744015	F	70	Caucasian	Lincoln
11766461	145545113	F	29	Black	Mecklenburg
11776005	213413166	F	68	Caucasian	Brunswick
11776899	238599899	F	57	Caucasian	Carteret
11776974	238685439	F	67	Caucasian	Montgomery
11791098	329576237	F	47	Caucasian	Wake
11807636	407986022	F	21	Black	Wake
4423519	85663692	F	52	Caucasian	Wake
4424120	85664298	M	51	Caucasian	Wake
4424473	85664655	F	55	Caucasian	Wake
4424783	85664967	M	53	Caucasian	Wake
4425396	85665586	F	52	Caucasian	Wake
4425420	85665610	F	75	Black	Wake
4425452	85665642	F	46	Caucasian	Wake
4425650	85665843	M	60	Caucasian	Wake
4426491	85666699	F	47	Caucasian	Wake
4426657	85666867	F	54	Caucasian	Wake
4426945	85667160	F	44	Caucasian	Wake
4427136	85667351	M	56	Caucasian	Wake
4428402	85668627	F	36	Caucasian	Wake
4428635	85668862	F	48	Black	Durham
4429867	85670110	F	69	Caucasian	Wake
4429910	85670153	F	55	Caucasian	Wake
4430079	85670322	F	52	Caucasian	Wake
4430661	85670908	F	67	Caucasian	Wake
4430976	85671226	F	55	Caucasian	Wake
4431165	85671417	F	44	Caucasian	Wake
4432938	85673214	F	63	Caucasian	Wake
4433185	85673462	F	47	Caucasian	Wake
4433264	85673541	M	44	Black	Wake
4433507	85673788	F	52	Caucasian	Wake
4433749	85674034	F	50	Caucasian	Wake
4435243	85675545	M	69	Caucasian	Wake
5479615	173944586	F	62	Caucasian	Surry
5486506	173951477	M	67	Caucasian	Surry
5501025	173965996	F	49	Caucasian	Surry
5503005	173967976	F	33	Caucasian	Surry
5511092	173976063	F	30	Caucasian	Randolph
5523872	173988843	M	61	Caucasian	Bladen
5532679	173997650	F	66	Caucasian	Bladen
5533436	173998407	M	37	Black	Bladen
5563688	174028659	M	78	Black	Vance
5587781	174052752	M	35	Caucasian	Wake
5589051	174054022	F	61	Black	Wake
5590690	174055661	F	48	Caucasian	Wake
5598070	174063041	F	46	Caucasian	Wake
5598969	174063940	F	33	Caucasian	Wake
5602298	174067269	M	34	Caucasian	Wake
5603179	174068150	F	55	Black	Wake
5612858	174077829	F	63	Caucasian	Warren
5615998	174080969	F	84	Caucasian	Warren
5634159	174099130	F	64	Caucasian	Watauga
5636491	174101462	F	79	Caucasian	Catawba
5638757	174103728	F	64	Caucasian	Watauga
5640538	174105509	F	62	Caucasian	Watauga
5649076	174114047	M	44	Caucasian	Caldwell
5655142	174120113	F	46	Caucasian	Watauga
4359581	85599150	F	57	Caucasian	Wake
4359607	85599176	M	51	Caucasian	Wake
4360098	85599667	M	67	Caucasian	Wake
4361307	85600883	F	54	Caucasian	Wake
4361346	85600924	F	40	Black	Guilford
4361359	85600937	F	46	Caucasian	Wake
4361398	85600976	F	57	Caucasian	Wake
4361400	85600978	F	64	Caucasian	Wake
4361718	85601298	F	52	Caucasian	Wake
4362077	85601660	F	50	Caucasian	Wake
4362435	85602022	F	53	Caucasian	Wake
4362868	85602458	F	47	Caucasian	Orange
4362904	85602494	F	61	Caucasian	Wake
4363002	85602593	F	53	Caucasian	Wake
4363261	85602854	F	55	Caucasian	Wake
4363319	85602912	F	60	Caucasian	Wake
4363557	85603151	F	67	Caucasian	Wake
4363654	85603248	F	52	Caucasian	Wake
4363855	85603451	M	60	Caucasian	Wake
4363872	85603468	F	66	Caucasian	Wake
4364037	85603634	F	50	Caucasian	Wake
4364105	85603702	M	77	Caucasian	Wake
4364773	85604375	M	74	Caucasian	Wake
4365890	85605500	F	60	Caucasian	Wake
4366395	85606006	F	50	Caucasian	Wake
4366415	85606026	F	57	Caucasian	Wake
4366538	85606151	F	50	Caucasian	Wake
4366867	85606482	F	72	Caucasian	Wake
4367042	85606659	F	55	Caucasian	Wake
4367275	85606895	F	45	Caucasian	Wake
4367786	85607412	F	54	Caucasian	Wake
4367957	85607584	F	53	Caucasian	Wake
